ranking,vElf #,background,skin,eyes,mouth,clothes,hair,headwear,Rarity
5067,1294,Light Red,Green,Blue Dewy Eyes,Confused,Battle Armor,Brown Straight Bob,No Headwear,COMMON
5068,4656,Light Orange,Peach,Bug Eyes,Pink Plump Lips,Brown Cape,Blonde Spacebuns,No Headwear,COMMON
5069,5550,Light Blue,Brown,Purple Eyes,Black Mask,Black Cape,Black White Straight,No Headwear,COMMON
5070,4587,Light Turquoise,Peach,Green Angry Eyes,Small Smile,Pink Brassiere,Black Pullback,No Headwear,COMMON
5071,776,Light Green,Blue,Green Angry Eyes,Black Mask,Pink Brassiere,Red Pullback,No Headwear,COMMON
5072,7756,Light Turquoise,Peach,Purple Eyes,Confused,Black Cami,Black Straight Bob,No Headwear,COMMON
5073,6396,Light Red,Green,Eye Patch,Kissy Lips,White Asymmetric Dress,Red Wavy,No Headwear,COMMON
5074,193,Graveyard,Blue,Purple Eyes,Small Smile,Red Cami,Black Straight Bob,No Headwear,COMMON
5075,6082,Light Red,Yellow,Green Slanted Eyes,Pink Plump Lips,Blue Brassiere,Pixie Cut,No Headwear,COMMON
5076,5488,Light Blue,Yellow,Crying Eyes,Small Smile,Brown Horseskin,White Braid,No Headwear,COMMON
5077,5607,Light Blue,Blue,VeChain Visor,Upset,Fluffy White Offshoulder,Black Pullback,No Headwear,COMMON
5078,6518,Blue Clouds,Blue,Icy Eyes,Black Mask,Black Plunge Dress,Red Braid,No Headwear,COMMON
5079,2551,Graveyard,Yellow,Green Slanted Eyes,Pink Plump Lips,White Asymmetric Dress,Pink Short Tiedback,No Headwear,COMMON
5080,2703,Blue Clouds,Brown,Heart Eyes,Pink Thin Lips,Checkered Brassiere,White Pullback,No Headwear,COMMON
5081,5925,Graveyard,Green,Heart Eyes,Black Mask,Brown Cape,Red Straight,No Headwear,COMMON
5082,7460,Light Green,Yellow,Deal With It,Upset,White Cape,Black White Straight,No Headwear,COMMON
5083,3608,Forest,Green,Crying Eyes,Big Grin,Pink Brassiere,Layered Purple,No Headwear,COMMON
5084,3678,Light Brown,Brown,Icy Eyes,Gritting Teeth,Black Cape,Red Straight,No Headwear,COMMON
5085,6911,Forest,Green,Purple Eyes,Black Mask,Green Brassiere,Red Straight,No Headwear,COMMON
5086,51,Graveyard,Blue,Blue Dewy Eyes,Gritting Teeth,White Cape,Red Straight,No Headwear,COMMON
5087,4849,Blue Clouds,Yellow,Pink Eyes,Gritting Teeth,White Cami,White Braid,No Headwear,COMMON
5088,979,Blue Clouds,Green,Deal With It,Upset,Fluffy White Offshoulder,Red Braid,No Headwear,COMMON
5089,5779,Light Turquoise,Brown,Blue Sleepy Eyes,Upset,Blue Dress,Black Straight,No Headwear,COMMON
5090,4919,Light Purple,Green,Fiery Eyes,Pink Thin Lips,Red Plunge Dress,Brown Spacebuns,No Headwear,COMMON
5091,4496,Light Orange,Peach,3D Glasses,Pink Plump Lips,Brown Cami,Blue Wavy Bob,No Headwear,COMMON
5092,3454,Purple Clouds,Yellow,Heart Eyes,Shocked,Pink Brassiere,Layered Purple,No Headwear,COMMON
5093,2500,Up Only,Peach,Deal With It,Small Smile,Blue Brassiere,Blonde Spacebuns,No Headwear,COMMON
5094,7273,Light Purple,Yellow,Rolled Eyes,Stuck Out Tongue,White Asymmetric Dress,Red Straight,No Headwear,COMMON
5095,3710,Light Pink,Peach,Diamond Eyes,Slightly Open,White Cape,Brown Spacebuns,No Headwear,COMMON
5096,6429,Rainbow,Green,Rolled Eyes,Black Mask,Brown Cape,Blue Wavy Bob,No Headwear,COMMON
5097,5775,Light Brown,Brown,Diamond Eyes,Gritting Teeth,Fluffy White Offshoulder,Red Wavy,No Headwear,COMMON
5098,6971,Light Turquoise,Yellow,Scarred Eyes,Kissy Lips,Brown Offshoulder,Red Straight,No Headwear,COMMON
5099,2630,Light Blue,Brown,Eye Patch,Stuck Out Tongue,Black Plunge Dress,Blonde Spacebuns,No Headwear,COMMON
5100,2361,Light Red,Brown,Blue Sleepy Eyes,Confused,Pink Brassiere,Black Straight,No Headwear,COMMON
5101,4764,Graveyard,Blue,Purple Eyes,Small Smile,Black Horseskin,Red Pullback,No Headwear,COMMON
5102,6487,Aftermath,Yellow,Icy Eyes,Confused,Brown Cape,Pixie Cut,No Headwear,COMMON
5103,4093,Light Turquoise,Blue,Deal With It,Pink Thin Lips,Orange Brassiere,Pink Short Tiedback,No Headwear,COMMON
5104,766,Light Turquoise,Peach,Crying Eyes,Slightly Open,White Cami,Layered Purple,No Headwear,COMMON
5105,1644,Light Yellow,Brown,Blue Dewy Eyes,Gritting Teeth,Fluffy White Offshoulder,Black Straight,No Headwear,COMMON
5106,4562,Light Purple,Green,Icy Eyes,Stuck Out Tongue,Black Cami,Brown Wavy,No Headwear,COMMON
5107,5412,Aftermath,Yellow,Heart Eyes,Upset,Pink Brassiere,Brown Wavy,No Headwear,COMMON
5108,5198,Forest,Yellow,Pink Eyes,Stuck Out Tongue,Brown Horseskin,Blonde Spacebuns,No Headwear,COMMON
5109,4526,Light Pink,Green,Diamond Eyes,Pink Thin Lips,Black Plunge Dress,Black Straight Bob,No Headwear,COMMON
5110,6467,Blue Clouds,Yellow,Crying Eyes,Confused,Red Plunge Dress,Red Pullback,No Headwear,COMMON
5111,5926,Light Brown,Peach,Rolled Eyes,Upset,Brown Offshoulder,Pink Short Tiedback,No Headwear,COMMON
5112,7083,Light Green,Brown,Fiery Eyes,Slightly Open,Orange Brassiere,Brown Spacebuns,No Headwear,COMMON
5113,5626,Light Yellow,Blue,Grey Dewy Eyes,Pink Thin Lips,Red Elven Dress,Red Straight,No Headwear,COMMON
5114,5932,VeSea,Green,Scarred Eyes,Gritting Teeth,Brown Offshoulder,Black White Straight,No Headwear,COMMON
5115,4271,Greyish Blue,Green,Green Slanted Eyes,Black Mask,White Asymmetric Dress,Pixie Cut,No Headwear,COMMON
5116,3255,Rainbow,Peach,Green Angry Eyes,Big Grin,White Asymmetric Dress,White Pullback,No Headwear,COMMON
5117,6613,Light Yellow,Yellow,Blue Dewy Eyes,Confused,White Cami,Red Wavy,No Headwear,COMMON
5118,2533,VeSea,Yellow,Rolled Eyes,Slightly Open,White Asymmetric Dress,Brown Spacebuns,No Headwear,COMMON
5119,2027,Light Red,Brown,VeChain Visor,Small Smile,Black Horseskin,Brown Wavy,No Headwear,COMMON
5120,1979,Light Red,Blue,Green Slanted Eyes,Upset,Blue Brassiere,Black Pullback,No Headwear,COMMON
5121,4426,Rainbow,Green,Blue Dewy Eyes,Gritting Teeth,Brown Horseskin,Black Straight Bob,No Headwear,COMMON
5122,5093,VeSea,Yellow,Scarred Eyes,Gritting Teeth,Brown Offshoulder,Pixie Cut,No Headwear,COMMON
5123,6037,Aftermath,Yellow,Purple Eyes,Confused,Black Horseskin,Brown Wavy,No Headwear,COMMON
5124,5065,Light Blue,Peach,Blue Sleepy Eyes,Pink Thin Lips,Fluffy White Offshoulder,Black Straight,No Headwear,COMMON
5125,1135,Light Orange,Green,Green Slanted Eyes,Pink Thin Lips,Black with Chains,Layered Purple,No Headwear,COMMON
5126,1061,Light Pink,Blue,Diamond Eyes,Pink Plump Lips,Brown Offshoulder,Black Pullback,No Headwear,COMMON
5127,3111,Light Pink,Blue,Green Angry Eyes,Black Mask,Blue Brassiere,Blonde Spacebuns,No Headwear,COMMON
5128,6858,Up Only,Brown,Pink Eyes,Black Mask,Fluffy White Offshoulder,Black White Straight,No Headwear,COMMON
5129,2241,Light Turquoise,Green,Green Slanted Eyes,Black Mask,Pink Brassiere,Pink Short Tiedback,No Headwear,COMMON
5130,3670,Light Turquoise,Peach,Blue Angry Eyes,Big Grin,White Cami,Pixie Cut,No Headwear,COMMON
5131,4873,Light Pink,Yellow,Deal With It,Upset,Black Horseskin,Red Braid,No Headwear,COMMON
5132,5948,Forest,Green,Heart Eyes,Gritting Teeth,Red Cami,Pixie Cut,No Headwear,COMMON
5133,7506,Rainbow,Brown,Heart Eyes,Gritting Teeth,Pink Brassiere,Pixie Cut,No Headwear,COMMON
5134,3340,Up Only,Blue,3D Glasses,Upset,Black Plunge Dress,White Pullback,No Headwear,COMMON
5135,1658,Greyish Blue,Green,Scarred Eyes,Shocked,Brown Horseskin,Brown Wavy,No Headwear,COMMON
5136,1245,Light Brown,Peach,Bug Eyes,Gritting Teeth,Brown Cape,Pink Short Tiedback,No Headwear,COMMON
5137,4563,Up Only,Brown,Green Slanted Eyes,Black Mask,Brown Offshoulder,Red Wavy,No Headwear,COMMON
5138,3028,Up Only,Green,Green Slanted Eyes,Confused,White Cape,Black Pullback,No Headwear,COMMON
5139,1936,Forest,Brown,Eye Patch,Upset,Orange Brassiere,Red Pullback,No Headwear,COMMON
5140,781,Light Blue,Green,Scarred Eyes,Big Grin,White Cape,Black Pullback,No Headwear,COMMON
5141,2073,Graveyard,Brown,Scarred Eyes,Small Smile,White Cape,Black Straight Bob,No Headwear,COMMON
5142,2544,Blue Clouds,Brown,Blue Dewy Eyes,Stuck Out Tongue,Black Plunge Dress,Black Pullback,No Headwear,COMMON
5143,6398,Aftermath,Yellow,Bug Eyes,Shocked,Pink Brassiere,Brown Spacebuns,No Headwear,COMMON
5144,1751,Light Red,Blue,Grey Dewy Eyes,Gritting Teeth,White Asymmetric Dress,Brown Wavy,No Headwear,COMMON
5145,4681,Light Blue,Peach,Blue Dewy Eyes,Confused,Brown Cape,Black Pullback,No Headwear,COMMON
5146,4802,Light Brown,Peach,Pink Eyes,Slightly Open,Blue Dress,Black Pullback,No Headwear,COMMON
5147,1229,Light Purple,Brown,Pink Eyes,Small Smile,Red Elven Dress,Blue Wavy Bob,No Headwear,COMMON
5148,1044,Light Red,Yellow,Green Angry Eyes,Pink Thin Lips,Blue Brassiere,Red Straight,No Headwear,COMMON
5149,816,VeSea,Green,Diamond Eyes,Pink Thin Lips,Brown Horseskin,Black White Straight,No Headwear,COMMON
5150,4439,Light Red,Blue,Purple Eyes,Gritting Teeth,Green Brassiere,Brown Straight Bob,No Headwear,COMMON
5151,6862,Light Pink,Green,Green Slanted Eyes,Slightly Open,Battle Armor,Pink Short Tiedback,No Headwear,COMMON
5152,6367,Light Green,Blue,Blue Angry Eyes,Kissy Lips,Brown Horseskin,Brown Straight Bob,No Headwear,COMMON
5153,2042,Light Brown,Brown,Diamond Eyes,Kissy Lips,Brown Offshoulder,Pixie Cut,No Headwear,COMMON
5154,5984,VeSea,Brown,Green Angry Eyes,Pink Plump Lips,Brown Brassiere,Red Pullback,No Headwear,COMMON
5155,1523,Forest,Yellow,Blue Dewy Eyes,Shocked,Black Horseskin,Black Straight,No Headwear,COMMON
5156,895,Light Purple,Brown,Purple Eyes,Stuck Out Tongue,Brown Horseskin,Black Straight,No Headwear,COMMON
5157,4536,Light Red,Peach,Blue Sleepy Eyes,Big Grin,Black with Chains,Layered Purple,No Headwear,COMMON
5158,3086,VeSea,Brown,Green Slanted Eyes,Slightly Open,Brown Horseskin,Black Straight Bob,No Headwear,COMMON
5159,3798,Light Turquoise,Yellow,Green Slanted Eyes,Gritting Teeth,Black Horseskin,Black Straight Bob,No Headwear,COMMON
5160,2892,Light Pink,Brown,Blue Sleepy Eyes,Pink Thin Lips,Black Cami,Red Braid,No Headwear,COMMON
5161,5429,Greyish Blue,Yellow,Deal With It,Gritting Teeth,Orange Brassiere,White Braid,No Headwear,COMMON
5162,2115,Purple Clouds,Blue,Deal With It,Confused,Red Elven Dress,Pixie Cut,No Headwear,COMMON
5163,785,Blue Clouds,Peach,Fiery Eyes,Confused,Blue Asymmetric Dress,Brown Wavy,No Headwear,COMMON
5164,5831,Light Orange,Brown,Deal With It,Black Mask,Pink Brassiere,Brown Spacebuns,No Headwear,COMMON
5165,7355,Light Red,Yellow,VeChain Visor,Upset,Brown Offshoulder,Pixie Cut,No Headwear,COMMON
5166,6298,Light Pink,Peach,Blue Sleepy Eyes,Stuck Out Tongue,Blue Brassiere,Blonde Spacebuns,No Headwear,COMMON
5167,6041,Light Turquoise,Brown,Blue Dewy Eyes,Stuck Out Tongue,Black Horseskin,Brown Straight Bob,No Headwear,COMMON
5168,6375,Light Turquoise,Green,Blue Sleepy Eyes,Pink Plump Lips,Red Elven Dress,Pink Short Tiedback,No Headwear,COMMON
5169,4591,VeSea,Yellow,Blue Sleepy Eyes,Shocked,Blue Dress,Black Pullback,No Headwear,COMMON
5170,6236,Graveyard,Brown,Diamond Eyes,Gritting Teeth,White Cami,Red Pullback,No Headwear,COMMON
5171,3648,Greyish Blue,Brown,Deal With It,Slightly Open,Brown Cami,Blonde Spacebuns,No Headwear,COMMON
5172,5176,Light Orange,Blue,Deal With It,Stuck Out Tongue,Battle Armor,White Pullback,No Headwear,COMMON
5173,4149,Light Pink,Yellow,3D Glasses,Upset,Red Elven Dress,Black Straight,No Headwear,COMMON
5174,889,Graveyard,Yellow,Scarred Eyes,Kissy Lips,Brown Offshoulder,Pink Short Tiedback,No Headwear,COMMON
5175,7303,Aftermath,Blue,Heart Eyes,Confused,Fluffy White Offshoulder,Black White Straight,No Headwear,COMMON
5176,1706,VeSea,Blue,Bug Eyes,Big Grin,Pink Brassiere,Layered Purple,No Headwear,COMMON
5177,229,Graveyard,Yellow,Purple Eyes,Shocked,Blue Brassiere,Pixie Cut,No Headwear,COMMON
5178,4932,VeSea,Blue,Bug Eyes,Black Mask,Blue Dress,Black Straight,No Headwear,COMMON
5179,4688,Light Purple,Brown,3D Glasses,Upset,Red Plunge Dress,Brown Straight Bob,No Headwear,COMMON
5180,3984,Greyish Blue,Green,Heart Eyes,Shocked,Blue Dress,Black Wavy,No Headwear,COMMON
5181,97,Light Turquoise,Yellow,Green Slanted Eyes,Small Smile,Brown Cami,Brown Straight Bob,No Headwear,COMMON
5182,3967,Light Orange,Green,Crying Eyes,Confused,Blue Dress,Layered Purple,No Headwear,COMMON
5183,7124,Blue Clouds,Green,Fiery Eyes,Pink Thin Lips,Red Elven Dress,White Braid,No Headwear,COMMON
5184,2861,Graveyard,Brown,Eye Patch,Confused,Brown Cami,Black Pullback,No Headwear,COMMON
5185,6811,Light Turquoise,Yellow,VeChain Visor,Stuck Out Tongue,White Cami,Black Straight Bob,No Headwear,COMMON
5186,155,Aftermath,Blue,Bug Eyes,Upset,Black Plunge Dress,Blue Wavy Bob,No Headwear,COMMON
5187,7763,Forest,Brown,Blue Dewy Eyes,Small Smile,Blue Brassiere,Black Straight Bob,No Headwear,COMMON
5188,1407,Light Turquoise,Peach,Rolled Eyes,Gritting Teeth,Brown Cami,Red Braid,No Headwear,COMMON
5189,2784,Blue Clouds,Yellow,Bug Eyes,Upset,Brown Offshoulder,Pink Short Tiedback,No Headwear,COMMON
5190,6514,Purple Clouds,Peach,Eye Patch,Small Smile,Pink Brassiere,Blonde Spacebuns,No Headwear,COMMON
5191,6457,Light Red,Green,Bug Eyes,Upset,Black Cami,Red Wavy,No Headwear,COMMON
5192,1962,Blue Clouds,Yellow,Crying Eyes,Gritting Teeth,Brown Cape,Blue Wavy Bob,No Headwear,COMMON
5193,4582,Up Only,Green,3D Glasses,Gritting Teeth,Black Cami,Blonde Spacebuns,No Headwear,COMMON
5194,7576,Light Brown,Green,Icy Eyes,Kissy Lips,Black Plunge Dress,Pink Short Tiedback,No Headwear,COMMON
5195,7482,Light Blue,Peach,Rolled Eyes,Small Smile,White Cape,Layered Purple,No Headwear,COMMON
5196,855,Light Pink,Green,Icy Eyes,Stuck Out Tongue,Blue Brassiere,Red Wavy,No Headwear,COMMON
5197,1413,Light Red,Brown,Blue Sleepy Eyes,Pink Thin Lips,Black Horseskin,Red Wavy,No Headwear,COMMON
5198,1685,Up Only,Peach,Green Angry Eyes,Gritting Teeth,White Cape,Black Straight Bob,No Headwear,COMMON
5199,2645,Light Purple,Peach,Green Slanted Eyes,Slightly Open,Fluffy White Offshoulder,Brown Spacebuns,No Headwear,COMMON
5200,1654,Up Only,Green,Grey Dewy Eyes,Kissy Lips,Orange Brassiere,Brown Straight Bob,No Headwear,COMMON
5201,1668,Light Purple,Blue,Blue Angry Eyes,Pink Thin Lips,Blue Asymmetric Dress,Black Straight,No Headwear,COMMON
5202,3363,Light Purple,Peach,Deal With It,Upset,Blue Dress,Black Straight Bob,No Headwear,COMMON
5203,1321,Up Only,Yellow,Diamond Eyes,Pink Thin Lips,Brown Cape,Black Wavy,No Headwear,COMMON
5204,2576,Light Pink,Blue,Grey Dewy Eyes,Black Mask,Pink Brassiere,Red Straight,No Headwear,COMMON
5205,492,Up Only,Brown,Icy Eyes,Confused,Blue Brassiere,Black Wavy,No Headwear,COMMON
5206,6513,Greyish Blue,Green,Scarred Eyes,Black Mask,Blue Dress,Red Pullback,No Headwear,COMMON
5207,4107,Blue Clouds,Brown,Green Angry Eyes,Upset,Fluffy White Offshoulder,Black Wavy,No Headwear,COMMON
5208,4894,Light Orange,Peach,Bug Eyes,Pink Thin Lips,Black Plunge Dress,Blonde Spacebuns,No Headwear,COMMON
5209,6701,Light Blue,Brown,Diamond Eyes,Pink Plump Lips,Black Cami,Blonde Spacebuns,No Headwear,COMMON
5210,4755,Light Pink,Peach,Blue Sleepy Eyes,Confused,Orange Brassiere,Black Straight,No Headwear,COMMON
5211,1456,Up Only,Yellow,Bug Eyes,Upset,Brown Cape,Black Straight,No Headwear,COMMON
5212,4378,Light Turquoise,Green,Deal With It,Small Smile,Fluffy White Offshoulder,White Braid,No Headwear,COMMON
5213,6965,Light Yellow,Peach,Blue Sleepy Eyes,Kissy Lips,Brown Offshoulder,Blue Wavy Bob,No Headwear,COMMON
5214,248,Graveyard,Yellow,Green Slanted Eyes,Stuck Out Tongue,Orange Brassiere,Red Pullback,No Headwear,COMMON
5215,5017,Light Pink,Brown,Green Angry Eyes,Stuck Out Tongue,Battle Armor,Red Straight,No Headwear,COMMON
5216,5694,Light Purple,Blue,Purple Eyes,Upset,Black Horseskin,Brown Wavy,No Headwear,COMMON
5217,6964,Aftermath,Blue,Green Angry Eyes,Big Grin,Fluffy White Offshoulder,Blonde Spacebuns,No Headwear,COMMON
5218,984,Light Green,Yellow,Eye Patch,Upset,Black Cami,Pink Short Tiedback,No Headwear,COMMON
5219,1759,Light Brown,Peach,Icy Eyes,Small Smile,Red Dress,White Pullback,No Headwear,COMMON
5220,6814,Light Orange,Blue,Blue Dewy Eyes,Pink Thin Lips,Black with Chains,Red Straight,No Headwear,COMMON
5221,7085,Greyish Blue,Peach,Bug Eyes,Big Grin,Pink Brassiere,Layered Purple,No Headwear,COMMON
5222,6767,Light Green,Yellow,Green Slanted Eyes,Pink Plump Lips,Black Plunge Dress,White Braid,No Headwear,COMMON
5223,5755,Light Yellow,Blue,Blue Sleepy Eyes,Upset,Fluffy White Offshoulder,Black White Straight,No Headwear,COMMON
5224,6847,Light Red,Peach,3D Glasses,Pink Plump Lips,Orange Brassiere,Black Straight Bob,No Headwear,COMMON
5225,1575,Purple Clouds,Brown,Bug Eyes,Black Mask,Pink Brassiere,Black Straight Bob,No Headwear,COMMON
5226,1728,Blue Clouds,Brown,Rolled Eyes,Slightly Open,White Cape,White Braid,No Headwear,COMMON
5227,5226,Light Blue,Brown,Blue Sleepy Eyes,Kissy Lips,Brown Cami,Pink Short Tiedback,No Headwear,COMMON
5228,5938,Light Turquoise,Brown,VeChain Visor,Pink Plump Lips,White Cami,Blonde Spacebuns,No Headwear,COMMON
5229,4857,VeSea,Green,Bug Eyes,Upset,Brown Horseskin,Red Straight,No Headwear,COMMON
5230,7413,Up Only,Peach,Blue Sleepy Eyes,Pink Plump Lips,Brown Offshoulder,Brown Spacebuns,No Headwear,COMMON
5231,7017,Light Brown,Yellow,3D Glasses,Black Mask,Orange Brassiere,White Braid,No Headwear,COMMON
5232,3833,Light Brown,Green,Deal With It,Black Mask,Black Cami,Blonde Spacebuns,No Headwear,COMMON
5233,1909,Light Turquoise,Brown,Icy Eyes,Shocked,Brown Cape,Black Pullback,No Headwear,COMMON
5234,7352,Rainbow,Brown,Bug Eyes,Upset,White Asymmetric Dress,Blonde Spacebuns,No Headwear,COMMON
5235,5951,Light Brown,Yellow,Eye Patch,Small Smile,Black Horseskin,Brown Wavy,No Headwear,COMMON
5236,4348,Light Brown,Brown,Heart Eyes,Gritting Teeth,Black with Chains,Black Straight Bob,No Headwear,COMMON
5237,5213,Aftermath,Blue,Green Angry Eyes,Pink Plump Lips,Blue Dress,Brown Wavy,No Headwear,COMMON
5238,6937,Light Orange,Brown,Diamond Eyes,Kissy Lips,White Asymmetric Dress,White Braid,No Headwear,COMMON
5239,5820,Forest,Yellow,Crying Eyes,Stuck Out Tongue,Orange Brassiere,Pink Short Tiedback,No Headwear,COMMON
5240,2947,Light Purple,Blue,Bug Eyes,Kissy Lips,Fluffy White Offshoulder,Pixie Cut,No Headwear,COMMON
5241,5298,VeSea,Brown,Bug Eyes,Confused,Red Elven Dress,Red Braid,No Headwear,COMMON
5242,320,Light Yellow,Yellow,Crying Eyes,Pink Thin Lips,Blue Asymmetric Dress,Red Wavy,No Headwear,COMMON
5243,6138,Greyish Blue,Blue,Crying Eyes,Slightly Open,Blue Asymmetric Dress,Red Braid,No Headwear,COMMON
5244,4131,Light Blue,Peach,Icy Eyes,Shocked,Blue Brassiere,Brown Spacebuns,No Headwear,COMMON
5245,4821,Light Yellow,Blue,Blue Dewy Eyes,Upset,Brown Cami,Red Braid,No Headwear,COMMON
5246,3973,Light Purple,Blue,Eye Patch,Stuck Out Tongue,White Cami,Brown Wavy,No Headwear,COMMON
5247,7666,Graveyard,Brown,Icy Eyes,Pink Thin Lips,Battle Armor,Black Wavy,No Headwear,COMMON
5248,6403,Up Only,Green,3D Glasses,Pink Thin Lips,Brown Horseskin,Brown Straight Bob,No Headwear,COMMON
5249,1966,Light Turquoise,Peach,Eye Patch,Pink Plump Lips,Orange Brassiere,Layered Purple,No Headwear,COMMON
5250,1263,Light Brown,Peach,Purple Eyes,Shocked,Battle Armor,Brown Wavy,No Headwear,COMMON
5251,1111,Light Green,Yellow,Green Angry Eyes,Pink Thin Lips,Black Plunge Dress,Black Pullback,No Headwear,COMMON
5252,1165,Light Yellow,Yellow,Rolled Eyes,Gritting Teeth,Black Horseskin,Brown Spacebuns,No Headwear,COMMON
5253,7099,Forest,Green,Green Angry Eyes,Big Grin,Black Cami,White Braid,No Headwear,COMMON
5254,2356,Graveyard,Peach,Rolled Eyes,Stuck Out Tongue,Brown Cape,Brown Spacebuns,No Headwear,COMMON
5255,2856,Forest,Green,Pink Eyes,Upset,Red Elven Dress,Black Pullback,No Headwear,COMMON
5256,7042,Light Blue,Green,Pink Eyes,Slightly Open,Red Elven Dress,Red Straight,No Headwear,COMMON
5257,744,Up Only,Yellow,Fiery Eyes,Slightly Open,Blue Dress,Red Braid,No Headwear,COMMON
5258,3163,Light Red,Blue,Crying Eyes,Upset,White Asymmetric Dress,Red Straight,No Headwear,COMMON
5259,1150,Light Pink,Peach,Fiery Eyes,Shocked,Blue Dress,Layered Purple,No Headwear,COMMON
5260,2587,Forest,Brown,Deal With It,Kissy Lips,Black Horseskin,Red Straight,No Headwear,COMMON
5261,1772,Purple Clouds,Brown,Blue Dewy Eyes,Stuck Out Tongue,Pink Brassiere,Pink Short Tiedback,No Headwear,COMMON
5262,1630,Blue Clouds,Green,Purple Eyes,Pink Plump Lips,White Cape,Black Pullback,No Headwear,COMMON
5263,1842,Light Brown,Green,Icy Eyes,Gritting Teeth,Green Brassiere,Pixie Cut,No Headwear,COMMON
5264,5952,Light Green,Blue,VeChain Visor,Gritting Teeth,Pink Brassiere,Red Braid,No Headwear,COMMON
5265,7383,Blue Clouds,Blue,Pink Eyes,Slightly Open,White Asymmetric Dress,Blue Wavy Bob,No Headwear,COMMON
5266,2980,Graveyard,Brown,Eye Patch,Shocked,Brown Cami,Black Pullback,No Headwear,COMMON
5267,7476,Light Green,Brown,Rolled Eyes,Stuck Out Tongue,Black Cami,Red Wavy,No Headwear,COMMON
5268,6444,Light Pink,Green,Green Angry Eyes,Small Smile,White Cape,Black White Straight,No Headwear,COMMON
5269,137,Light Pink,Peach,Green Angry Eyes,Upset,Brown Cami,Red Wavy,No Headwear,COMMON
5270,3562,Light Green,Brown,Green Slanted Eyes,Big Grin,Battle Armor,Black Straight Bob,No Headwear,COMMON
5271,4379,Light Green,Peach,Deal With It,Kissy Lips,White Asymmetric Dress,Red Braid,No Headwear,COMMON
5272,5281,Aftermath,Yellow,Icy Eyes,Pink Plump Lips,Fluffy White Offshoulder,Black Wavy,No Headwear,COMMON
5273,4420,Graveyard,Yellow,Fiery Eyes,Pink Thin Lips,Brown Horseskin,Blue Wavy Bob,No Headwear,COMMON
